APD1,88415,115770,119109.4,99431.4,114950.95,113237.2,104677.74,108947.455,105493.958
APD2,115325,147439.5,153739.2,128919.1,150885.25,148691.64,138175.22,142912.32,136260.262
tau,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9
-125,2,4,8,12,49,99,153,381,841
-124.9,2,5,16,11,37,96,176,366,814
-124.8,1,2,7,8,36,103,170,400,797
-124.7,2,4,5,13,44,107,160,398,833
-124.6,1,2,10,15,47,115,159,373,808
-124.5,4,3,6,14,43,102,144,367,822
-124.4,2,3,10,12,39,106,174,378,874
-124.3,0,8,18,9,51,95,191,351,820
-124.2,5,3,11,9,50,96,171,368,824
-124.1,2,4,12,14,38,99,178,360,826
-124,3,3,9,10,38,78,138,389,771
-123.9,3,5,5,8,40,92,186,384,813
-123.8,3,7,8,10,28,86,165,393,807
-123.7,1,3,14,4,42,100,181,375,856
-123.6,2,4,13,16,35,108,154,358,875
-123.5,3,5,8,13,42,102,159,362,856
-123.4,2,6,16,20,44,87,152,381,824
-123.3,1,2,11,9,39,100,181,361,832
-123.2,6,3,8,13,42,100,160,384,828
-123.1,3,5,13,13,36,93,162,371,849
-123,1,5,10,14,43,86,158,371,871
-122.9,1,4,10,10,41,105,156,377,849
-122.8,1,5,5,13,39,88,139,382,823
-122.7,1,2,12,8,35,86,170,377,811
-122.6,1,5,8,13,36,88,164,378,843
-122.5,6,6,10,15,38,90,160,350,780
-122.4,1,1,7,10,31,112,147,372,837
-122.3,0,5,8,10,49,101,186,389,807
-122.2,1,6,15,20,31,91,176,382,775
-122.1,1,2,15,13,50,93,169,377,801
-122,1,7,7,16,49,93,157,405,852
-121.9,2,6,13,15,41,102,187,394,825
-121.8,2,3,13,17,46,84,157,384,824
-121.7,1,4,10,22,41,94,159,396,783
-121.6,0,2,13,12,31,97,168,388,819
-121.5,1,5,12,21,36,82,158,354,842
-121.4,4,2,9,7,44,80,154,352,906
-121.3,2,4,10,15,44,85,152,371,790
-121.2,0,2,8,16,37,77,170,398,817
-121.1,5,3,11,15,41,96,161,416,844
-121,2,7,12,9,48,109,164,366,816
-120.9,0,3,17,12,40,92,156,370,837
-120.8,1,3,11,9,42,99,173,399,849
-120.7,2,4,11,13,46,93,192,343,799
-120.6,2,6,6,14,37,92,152,383,805
-120.5,5,4,8,15,41,88,146,374,816
-120.4,2,2,15,7,38,82,164,373,840
-120.3,3,8,18,16,32,101,166,371,866
-120.2,2,5,13,17,37,94,182,388,865
-120.1,2,5,12,11,39,90,167,388,864
-120,3,4,9,6,40,88,170,363,836
-119.9,0,2,11,10,43,88,177,382,815
-119.8,0,3,12,13,35,94,169,382,862
-119.7,1,2,13,14,47,99,140,376,817
-119.6,2,7,17,12,46,104,169,356,821
-119.5,0,4,8,14,40,78,162,363,789
-119.4,2,8,8,13,36,113,152,395,804
-119.3,1,2,16,18,32,106,166,347,799
-119.2,0,2,4,15,37,100,171,333,817
-119.1,2,6,13,13,50,90,180,408,842
-119,2,2,16,10,42,92,143,350,852
-118.9,2,1,8,11,44,80,135,366,864
-118.8,3,5,9,13,42,89,168,372,825
-118.7,3,8,9,17,52,99,149,380,848
-118.6,3,2,10,9,42,99,156,379,833
-118.5,0,2,10,10,43,105,169,394,824
-118.4,3,5,13,17,42,82,183,422,784
-118.3,2,3,10,9,59,104,182,390,782
-118.2,6,4,9,16,26,94,175,377,788
-118.1,1,3,13,14,32,105,166,361,814
-118,1,4,8,17,31,92,173,392,785
-117.9,0,2,7,19,39,104,157,376,836
-117.8,3,3,12,14,36,96,157,381,783
-117.7,0,5,14,17,43,82,145,379,818
-117.6,4,8,13,6,42,102,172,380,899
-117.5,3,4,7,25,40,85,166,346,830
-117.4,0,4,13,16,42,111,166,383,800
-117.3,2,4,7,14,48,87,166,347,786
-117.2,2,4,9,13,46,101,175,377,807
-117.1,2,3,7,15,36,88,172,379,838
-117,2,3,10,23,45,90,168,358,800
-116.9,2,6,10,10,51,98,164,378,828
-116.8,2,3,7,19,43,98,154,365,873
-116.7,3,4,13,6,48,104,147,385,814
-116.6,1,6,9,16,52,104,178,397,799
-116.5,0,6,7,10,36,103,171,389,789
-116.4,3,3,13,12,51,110,153,422,812
-116.3,2,4,7,12,34,100,169,388,846
-116.2,2,3,14,17,40,117,178,377,804
-116.1,2,4,12,17,48,97,163,378,808
-116,0,3,8,13,39,108,169,400,841
-115.9,2,4,13,10,42,99,190,384,816
-115.8,3,7,8,10,33,111,174,362,843
-115.7,4,5,10,8,47,104,168,363,809
-115.6,3,7,11,14,23,93,191,368,834
-115.5,2,4,9,8,49,101,161,378,820
-115.4,4,3,6,15,41,76,147,347,848
-115.3,3,6,17,9,49,87,147,336,823
-115.2,2,4,5,19,35,92,164,371,834
-115.1,2,2,7,15,32,91,185,360,778
-115,0,1,5,15,55,98,178,386,825
-114.9,2,3,11,10,41,91,160,365,791
-114.8,0,4,10,10,41,110,192,365,779
-114.7,5,5,10,13,40,92,168,399,823
