APD1,85021,86982,85554.4,85646.2,83722.4,83038.24,81226.21,80902.26,78552.544
APD2,171228,174693.5,171737.8,172392.8,170032.9,169230.6,167147.18,157280.395,156726.318
tau,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9
-125,1,3,8,14,20,68,160,284,668
-124.9,1,2,4,17,29,69,152,284,677
-124.8,2,4,7,17,44,63,153,282,712
-124.7,1,3,7,12,35,87,151,300,693
-124.6,2,3,5,19,21,80,152,291,700
-124.5,0,4,8,18,31,70,169,296,712
-124.4,1,1,8,17,29,69,144,310,667
-124.3,1,2,13,18,31,96,144,263,658
-124.2,2,0,6,16,32,90,155,284,678
-124.1,2,3,14,16,33,85,165,296,649
-124,1,4,8,16,28,84,160,317,659
-123.9,1,3,9,15,36,65,159,271,698
-123.8,3,4,3,17,30,95,171,288,670
-123.7,0,1,12,20,37,77,131,292,684
-123.6,1,2,9,9,33,97,154,294,681
-123.5,1,5,12,22,33,84,135,295,739
-123.4,1,1,6,21,37,72,166,273,711
-123.3,2,0,11,18,27,82,168,312,681
-123.2,1,2,16,12,39,83,137,287,678
-123.1,0,2,12,21,26,88,150,301,645
-123,0,1,9,16,43,74,144,282,674
-122.9,0,4,7,15,28,78,155,307,651
-122.8,3,3,7,17,27,83,164,287,698
-122.7,0,3,6,23,31,80,149,301,678
-122.6,2,4,6,23,30,88,134,316,678
-122.5,4,1,12,15,38,74,164,308,711
-122.4,1,4,12,17,30,87,156,256,682
-122.3,1,7,2,23,37,79,162,291,664
-122.2,1,1,8,21,31,60,158,292,669
-122.1,2,5,10,29,27,69,142,303,702
-122,3,6,6,23,35,92,152,292,682
-121.9,2,3,5,13,46,95,143,310,650
-121.8,2,8,13,16,35,85,174,280,707
-121.7,1,4,5,18,36,67,146,309,713
-121.6,2,5,9,15,18,69,139,290,699
-121.5,1,5,5,24,26,73,153,298,714
-121.4,2,2,8,14,36,87,150,317,726
-121.3,1,4,6,19,29,73,159,289,677
-121.2,2,2,8,14,30,88,153,279,681
-121.1,0,4,6,31,38,91,147,309,664
-121,0,1,11,18,33,85,152,324,702
-120.9,0,1,5,16,25,100,168,300,687
-120.8,1,4,9,18,33,82,138,275,720
-120.7,2,6,9,15,24,77,164,282,710
-120.6,2,2,12,16,25,70,163,297,681
-120.5,0,2,8,27,28,84,151,285,682
-120.4,0,3,10,12,32,75,169,324,681
-120.3,1,4,5,19,31,71,155,302,680
-120.2,2,1,9,23,40,67,151,307,685
-120.1,2,1,8,17,33,69,174,285,664
-120,3,3,7,16,24,72,171,314,715
-119.9,3,8,5,11,30,77,152,280,729
-119.8,1,3,7,15,32,85,145,258,670
-119.7,2,4,8,23,30,76,142,307,670
-119.6,5,3,8,16,28,85,184,306,635
-119.5,3,2,10,10,25,88,146,299,678
-119.4,3,2,8,16,38,76,149,314,751
-119.3,0,4,10,14,39,84,142,313,701
-119.2,0,4,6,22,33,76,149,284,694
-119.1,3,5,6,13,24,72,160,308,653
-119,2,2,8,15,31,79,137,278,722
-118.9,0,3,5,9,35,75,136,296,641
-118.8,1,5,11,16,33,70,142,310,694
-118.7,0,1,8,10,33,90,145,325,693
-118.6,2,4,7,17,37,79,146,301,725
-118.5,0,3,10,23,41,80,158,262,702
-118.4,3,4,11,21,36,64,161,301,692
-118.3,0,1,10,17,40,84,154,300,681
-118.2,2,2,7,13,41,88,149,298,711
-118.1,3,4,4,17,30,90,145,311,694
-118,1,3,9,12,35,96,154,320,699
-117.9,1,5,7,17,25,83,148,293,692
-117.8,5,2,10,16,39,82,137,320,734
-117.7,1,4,9,14,35,73,163,317,671
-117.6,2,4,9,18,44,81,153,291,694
-117.5,1,3,13,13,38,75,152,288,661
-117.4,1,1,12,13,34,76,150,305,674
-117.3,0,5,10,15,30,73,145,274,717
-117.2,2,2,9,13,36,85,161,300,695
-117.1,1,3,6,17,23,90,166,283,722
-117,0,6,10,20,39,97,159,293,708
-116.9,3,6,11,7,26,87,155,308,702
-116.8,3,5,10,26,20,89,158,325,705
-116.7,1,3,6,13,26,81,153,321,637
-116.6,2,2,15,11,33,81,145,282,671
-116.5,0,3,7,15,26,90,183,280,695
-116.4,1,2,7,19,27,85,158,277,691
-116.3,3,7,6,10,40,73,161,305,703
-116.2,1,3,10,17,26,101,147,281,698
-116.1,2,2,14,18,27,72,164,278,676
-116,1,2,10,16,34,101,144,270,690
-115.9,0,4,4,25,34,87,160,306,741
-115.8,2,1,10,13,36,77,152,290,649
-115.7,1,4,2,17,41,78,156,308,706
-115.6,2,2,6,13,32,99,139,297,641
-115.5,1,6,9,13,40,78,166,287,732
-115.4,2,4,6,20,30,59,154,302,675
-115.3,0,4,9,16,30,92,151,316,694
-115.2,1,2,12,14,35,82,153,285,674
-115.1,1,4,8,24,30,79,149,268,662
-115,2,5,7,20,30,84,159,293,720
-114.9,0,2,7,18,32,76,167,277,726
-114.8,2,2,9,19,29,77,153,290,664
-114.7,1,3,6,15,26,69,139,268,688
-114.6,2,4,5,16,34,88,138,293,708
-114.5,1,4,6,13,27,88,151,306,694
-114.4,1,2,13,22,37,74,166,301,709
-114.3,0,4,8,18,38,82,164,256,706
-114.2,0,3,10,15,31,80,147,315,714
-114.1,0,3,5,17,21,83,126,305,713
-114,1,3,10,16,31,72,133,301,747
-113.9,3,3,2,20,37,85,160,307,656
-113.8,1,3,13,20,34,81,161,299,693
-113.7,3,4,10,20,38,71,137,289,719
-113.6,0,2,10,14,40,66,153,239,730
-113.5,2,1,10,19,33,81,164,334,656
-113.4,1,3,6,13,28,78,152,303,668
-113.3,0,6,4,18,41,75,153,277,739
-113.2,1,6,5,19,29,84,133,265,677
-113.1,0,1,6,14,37,63,141,300,706
-113,0,3,8,22,25,61,140,296,661
-112.9,1,3,9,11,29,69,169,294,695
-112.8,0,3,9,17,28,87,165,292,660
-112.7,2,3,7,13,28,86,151,291,690
-112.6,1,3,10,13,40,73,161,309,683
-112.5,0,5,9,10,23,90,176,292,701
-112.4,1,5,11,13,30,77,151,283,685
-112.3,2,2,8,16,25,76,171,289,664
-112.2,1,9,9,6,36,72,150,311,696
-112.1,0,3,10,21,32,92,167,264,692
-112,3,1,12,11,27,72,162,292,680
-111.9,3,3,13,20,31,76,172,321,651
-111.8,2,5,7,12,37,83,150,285,684
-111.7,1,6,5,21,27,75,144,280,722
-111.6,1,3,7,20,31,72,153,273,709
-111.5,2,5,11,13,26,81,145,319,668
-111.4,0,5,7,15,40,92,149,312,717
-111.3,3,2,8,19,42,77,144,310,664
-111.2,2,2,6,22,43,78,176,323,702
-111.1,2,3,9,21,27,80,132,294,690
-111,5,6,7,17,44,69,156,313,675
-110.9,0,6,8,18,33,68,149,305,710
-110.8,3,5,5,13,28,73,157,333,684
-110.7,5,5,6,15,26,77,140,286,700
-110.6,2,4,11,23,41,66,167,282,690
-110.5,2,3,5,18,28,89,163,296,675
-110.4,1,4,9,16,31,90,157,324,754
-110.3,2,0,10,21,30,64,161,292,677
-110.2,1,6,7,13,37,78,128,309,703
-110.1,3,2,12,18,28,73,161,321,622
-110,1,5,9,21,30,88,153,288,731
-109.9,2,3,6,22,41,69,146,306,682
-109.8,1,2,5,14,24,100,136,263,679
-109.7,0,3,10,19,33,69,131,299,612
-109.6,1,2,9,7,23,65,161,303,706
-109.5,1,4,8,13,23,80,166,283,682
-109.4,1,4,7,23,39,89,143,324,743
-109.3,1,3,6,12,34,79,148,311,659
-109.2,0,1,9,20,27,82,129,303,644
-109.1,1,1,4,17,40,69,149,280,656
-109,1,7,9,14,41,73,142,270,708
-108.9,0,2,6,21,24,68,131,284,734
-108.8,1,5,10,17,31,83,142,298,698
-108.7,1,3,10,12,31,74,161,284,672
-108.6,2,4,6,19,28,74,161,291,665
-108.5,0,4,6,17,29,79,145,291,702
-108.4,3,5,14,20,26,95,161,303,730
-108.3,2,4,7,11,28,69,129,297,679
