APD1,102928,101137,103057.4,103186.4,104748.45,100625.96,100622.2,100304.38,99131.99
APD2,202546,200251,203756.2,204131.6,206796.6,203400.94,202605.06,197909.065,197482.524
tau,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9
-125,2,14,20,26,62,136,262,603,1371
-124.9,4,4,13,31,50,148,285,563,1338
-124.8,6,4,6,32,60,140,270,562,1426
-124.7,2,5,16,30,79,153,313,561,1400
-124.6,5,2,16,21,57,149,300,547,1433
-124.5,7,2,14,32,57,165,286,561,1427
-124.4,6,5,13,30,63,135,289,601,1359
-124.3,2,5,6,33,65,148,287,555,1372
-124.2,5,5,20,22,65,169,286,579,1339
-124.1,2,11,14,33,59,164,294,600,1458
-124,0,3,18,32,49,170,284,541,1418
-123.9,2,5,14,37,49,138,296,588,1411
-123.8,3,6,21,35,68,169,279,573,1366
-123.7,2,3,7,37,66,144,317,596,1370
-123.6,2,9,15,26,45,157,320,554,1369
-123.5,3,2,9,26,58,140,273,564,1332
-123.4,2,3,12,32,44,154,252,564,1396
-123.3,4,4,14,42,64,137,314,554,1421
-123.2,3,9,14,26,68,159,324,577,1402
-123.1,4,3,21,30,73,154,260,532,1428
-123,1,1,14,42,54,135,298,623,1383
-122.9,4,7,10,35,66,148,296,581,1470
-122.8,3,5,16,44,57,143,301,534,1396
-122.7,4,6,10,32,70,141,271,569,1392
-122.6,0,6,10,20,57,136,278,536,1381
-122.5,3,4,6,30,59,144,317,572,1486
-122.4,4,8,14,27,58,145,324,598,1372
-122.3,3,3,14,34,53,142,291,584,1376
-122.2,3,5,12,35,46,133,288,554,1364
-122.1,4,4,11,33,64,137,262,580,1382
-122,3,5,14,29,63,139,282,564,1376
-121.9,2,5,16,35,60,134,273,573,1407
-121.8,3,5,8,30,55,150,303,567,1376
-121.7,2,6,12,30,65,158,291,547,1349
-121.6,5,4,12,31,56,145,315,566,1457
-121.5,6,7,13,33,51,145,290,611,1383
-121.4,5,9,18,32,59,146,286,562,1357
-121.3,0,2,14,25,73,137,305,571,1413
-121.2,0,5,14,36,63,138,298,573,1405
-121.1,3,2,13,29,45,147,272,543,1382
-121,2,3,21,28,55,150,280,618,1352
-120.9,3,8,20,31,58,131,266,536,1410
-120.8,0,8,17,32,57,166,288,560,1418
-120.7,4,5,16,38,66,154,291,530,1334
-120.6,2,7,11,28,44,158,280,518,1442
