APD1,107326,111887.5,107247.2,100799.9,108828,105054.44,96034.17,100487.89,97866.47
APD2,144924,153207,153520,142684.6,148913.65,146911.08,133428.19,138158.545,131108.022
tau,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9
-125,4,8,19,32,74,193,352,792,1828
-124.9,1,12,22,38,80,192,377,757,1843
-124.8,3,6,16,43,85,180,371,770,1840
-124.7,6,11,20,27,82,217,357,805,1772
-124.6,5,7,16,38,75,185,344,785,1835
-124.5,3,7,19,33,94,187,354,829,1837
-124.4,0,7,16,37,63,186,384,786,1823
-124.3,8,8,12,40,70,200,391,798,1839
-124.2,5,13,21,31,93,199,386,811,1776
-124.1,3,9,19,34,86,203,381,767,1837
-124,2,9,24,31,75,183,366,840,1845
-123.9,3,7,18,22,102,211,421,802,1788
-123.8,1,7,22,29,75,194,334,794,1755
-123.7,5,6,16,47,84,178,363,749,1778
-123.6,2,9,15,33,77,191,390,772,1759
-123.5,1,12,19,29,68,185,361,760,1905
-123.4,2,11,15,31,88,208,319,817,1873
-123.3,6,5,25,39,75,197,358,782,1855
-123.2,4,6,14,32,97,184,341,774,1885
-123.1,4,10,18,37,81,187,346,784,1775
-123,3,11,15,30,72,195,371,750,1854
-122.9,7,9,21,40,78,195,352,779,1815
-122.8,7,8,21,37,95,174,386,799,1814
-122.7,6,8,25,39,82,204,359,853,1804
-122.6,2,10,16,35,90,175,339,749,1791
-122.5,8,10,25,31,84,186,405,802,1817
-122.4,4,17,18,24,79,191,376,786,1790
-122.3,7,14,16,32,67,202,370,786,1865
-122.2,10,13,18,41,74,213,373,820,1846
-122.1,6,8,17,35,72,187,385,778,1795
-122,4,6,19,35,85,183,366,810,1767
-121.9,4,12,28,36,103,196,362,773,1807
-121.8,7,6,12,32,78,192,373,815,1780
-121.7,2,7,25,28,92,195,375,867,1780
-121.6,4,10,14,42,93,212,375,787,1762
-121.5,2,15,24,30,87,191,349,839,1865
-121.4,7,11,25,29,71,196,404,737,1774
-121.3,3,5,14,34,76,198,349,746,1801
-121.2,0,9,18,35,72,196,356,710,1817
-121.1,6,11,19,38,77,203,378,760,1866
-121,2,9,21,42,85,204,351,735,1802
-120.9,4,7,21,28,81,178,373,793,1803
-120.8,2,7,19,26,83,184,318,810,1768
-120.7,5,11,18,44,73,183,376,806,1847
-120.6,5,10,15,34,77,221,393,766,1806
-120.5,1,6,18,30,98,183,348,775,1833
-120.4,2,14,17,32,97,198,371,738,1871
-120.3,7,4,14,36,75,167,376,816,1809
-120.2,6,6,21,31,99,197,360,842,1759
-120.1,6,10,22,31,105,190,400,822,1811
-120,3,8,23,45,91,183,349,786,1732
-119.9,5,15,24,38,74,203,386,798,1901
-119.8,6,11,17,23,91,219,357,786,1894
-119.7,5,12,19,30,65,195,367,766,1837
-119.6,3,4,13,23,75,212,384,779,1724
-119.5,4,8,26,40,58,222,343,777,1806
-119.4,2,5,10,34,105,216,356,744,1800
-119.3,3,15,21,35,76,197,367,758,1853
-119.2,2,12,19,29,82,199,401,781,1853
-119.1,4,6,20,40,91,184,358,830,1826
-119,6,9,20,30,81,206,389,807,1863
-118.9,3,10,14,34,74,210,353,801,1824
-118.8,1,9,23,25,63,202,364,764,1803
-118.7,6,10,14,37,80,196,362,805,1866
-118.6,4,6,13,43,80,192,381,771,1854
-118.5,4,9,20,27,75,185,374,775,1877
-118.4,4,8,18,23,78,185,389,784,1839
-118.3,5,12,17,30,101,193,348,797,1769
-118.2,4,19,16,30,89,195,369,763,1776
-118.1,3,11,26,20,84,213,348,788,1784
-118,2,8,16,39,71,195,413,759,1783
-117.9,4,9,16,30,92,207,370,767,1855
-117.8,3,9,24,35,80,204,341,777,1792
-117.7,2,5,17,38,88,215,351,767,1769
-117.6,3,8,16,31,91,186,423,780,1815
-117.5,3,15,20,30,89,218,354,832,1810
-117.4,11,14,24,39,100,204,362,810,1802
-117.3,3,15,17,38,67,212,385,801,1856
-117.2,4,10,19,38,89,219,358,806,1783
-117.1,2,11,21,34,76,179,345,759,1800
-117,3,7,19,38,79,191,369,731,1839
-116.9,6,7,19,31,75,201,361,803,1786
-116.8,7,8,12,38,63,210,343,796,1816
-116.7,7,13,22,24,78,192,344,759,1746
-116.6,12,6,14,35,75,197,374,763,1785
-116.5,2,7,17,24,83,212,377,794,1860
-116.4,2,9,17,31,80,189,366,827,1806
-116.3,10,10,14,40,89,186,341,745,1814
-116.2,4,9,14,40,86,192,377,769,1863
-116.1,6,11,19,39,82,193,368,771,1836
-116,5,10,22,23,90,183,375,786,1855
-115.9,1,17,20,32,81,211,361,786,1847
-115.8,5,7,20,34,89,197,377,790,1826
-115.7,3,7,20,25,88,224,318,767,1797
-115.6,7,10,16,34,78,180,351,766,1856
-115.5,4,6,21,29,72,198,382,728,1772
-115.4,6,11,15,24,71,181,356,782,1907
-115.3,4,7,17,33,85,207,356,783,1783
-115.2,4,10,20,36,71,196,355,751,1939
-115.1,7,11,21,33,91,190,356,779,1839
-115,7,8,17,38,87,180,319,779,1826
-114.9,4,7,19,27,77,180,346,792,1850
-114.8,4,7,19,32,99,196,339,781,1822
-114.7,5,16,19,37,80,189,410,768,1795
-114.6,7,7,21,21,64,185,405,797,1892
-114.5,3,12,14,34,90,182,357,766,1830
