APD1,43822,43546,44327.4,43789.5,43958.5,43965.12,44956.02,45546.245,43751.202
APD2,49777,49023,49904.4,49199,49796.4,49881.68,50985.95,51500.54,49359.622
tau,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9
-125,0,2,5,6,13,23,44,116,264
-124.9,0,1,6,2,15,24,53,89,258
-124.8,0,0,1,5,11,20,64,83,251
-124.7,0,0,3,4,10,24,56,102,263
-124.6,0,1,0,5,9,21,45,93,260
-124.5,1,2,0,8,10,21,54,117,260
-124.4,0,0,2,2,8,22,32,101,253
-124.3,1,1,1,6,9,18,40,97,245
-124.2,0,1,5,3,12,36,43,91,260
-124.1,1,1,1,2,11,26,65,98,228
-124,0,0,5,5,8,37,54,106,246
-123.9,1,1,4,4,8,30,54,114,266
-123.8,1,1,0,2,9,21,47,93,248
-123.7,0,0,7,5,7,23,62,92,228
-123.6,1,1,3,5,14,26,49,113,239
-123.5,0,0,5,8,12,26,56,108,246
-123.4,2,1,3,4,12,20,73,131,227
-123.3,1,1,4,7,15,19,47,100,245
-123.2,2,0,1,3,10,17,50,108,239
-123.1,0,0,2,7,14,28,64,104,247
-123,2,2,1,4,10,29,32,101,282
-122.9,0,0,1,5,11,35,57,113,274
-122.8,0,0,7,7,6,24,51,98,249
-122.7,1,1,2,9,14,30,55,112,262
-122.6,2,2,5,1,10,27,45,97,265
-122.5,0,1,2,3,12,22,55,105,275
-122.4,0,3,3,3,18,16,52,93,256
-122.3,0,1,1,5,8,25,50,109,239
-122.2,1,1,2,2,15,22,59,105,252
-122.1,0,1,4,3,9,35,47,110,228
-122,0,0,2,5,11,30,52,114,257
-121.9,2,1,3,6,12,20,54,94,251
-121.8,0,1,3,4,14,30,44,104,253
-121.7,0,1,4,7,9,27,60,96,213
-121.6,0,0,1,4,14,25,57,99,251
-121.5,0,1,3,4,7,26,47,99,259
-121.4,0,2,3,5,5,28,60,111,245
-121.3,1,4,3,4,5,27,52,98,237
-121.2,0,0,1,6,8,25,45,110,270
-121.1,1,0,1,3,10,20,59,99,237
-121,0,1,3,4,10,27,61,107,244
-120.9,0,0,3,3,10,21,54,99,227
-120.8,0,2,1,6,11,16,53,122,269
-120.7,0,1,2,5,13,25,49,83,242
-120.6,0,1,2,6,5,36,65,105,231
-120.5,0,1,2,4,6,24,47,98,256
-120.4,0,0,2,4,11,29,52,103,221
-120.3,0,3,3,4,9,27,50,110,257
-120.2,1,0,1,4,11,35,41,95,264
-120.1,1,0,5,6,11,25,55,121,250
-120,1,1,1,3,10,31,55,108,238
-119.9,0,1,3,4,9,21,57,112,224
-119.8,0,1,0,7,14,31,54,105,243
-119.7,1,0,0,3,9,30,54,114,230
-119.6,0,2,5,8,11,20,55,99,258
-119.5,0,0,2,4,11,16,47,94,249
-119.4,1,1,1,6,10,33,55,99,246
-119.3,1,0,5,3,12,26,45,112,254
-119.2,1,0,3,3,8,24,44,96,253
-119.1,0,5,1,6,5,34,46,102,273
-119,1,0,2,2,10,22,74,97,276
-118.9,0,0,5,9,11,32,46,106,233
-118.8,0,1,1,4,18,25,58,90,243
-118.7,1,1,1,10,9,21,53,101,245
-118.6,2,1,4,3,14,27,54,86,243
-118.5,0,1,2,8,16,33,44,111,227
-118.4,0,1,3,3,9,26,44,91,247
-118.3,0,1,2,3,4,29,52,111,238
-118.2,1,2,1,3,16,29,50,112,288
-118.1,0,0,1,3,9,38,46,106,226
-118,0,0,3,2,13,39,52,99,240
-117.9,1,0,5,5,6,27,57,105,245
-117.8,0,3,2,6,7,25,44,122,262
-117.7,1,2,3,9,10,21,55,105,262
-117.6,0,0,0,6,11,28,59,107,270
-117.5,0,2,1,8,14,18,54,90,278
-117.4,1,0,2,10,8,21,58,89,259
-117.3,1,0,2,5,10,19,63,108,256
-117.2,2,0,7,4,13,23,51,119,237
-117.1,0,1,1,5,9,22,55,109,241
-117,0,1,2,2,10,26,42,101,249
-116.9,1,1,2,7,12,27,49,107,242
-116.8,0,0,5,10,8,27,47,119,259
-116.7,0,0,2,5,8,29,71,115,214
-116.6,1,0,1,10,4,22,46,117,275
-116.5,0,0,3,5,6,24,58,96,244
-116.4,0,1,6,2,9,25,41,93,244
-116.3,1,0,1,3,10,25,50,92,240
