APD1,181841,176646.5,177780.8,179714.8,178734.55,178239.44,178268.65,180019.77,175533.878
APD2,225637,220930.5,224082.4,221146.1,219261.15,220181.9,218600.8,222177.06,218950.14
tau,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9
-125,5,12,27,51,103,272,509,1068,2504
-124.9,5,15,26,46,114,244,513,1018,2534
-124.8,6,13,33,51,91,246,503,1073,2501
-124.7,7,8,24,48,113,232,474,1021,2425
-124.6,5,7,21,55,110,263,494,965,2400
-124.5,2,10,30,48,76,249,510,1028,2427
-124.4,7,5,33,49,101,276,477,1102,2486
-124.3,2,12,21,43,109,242,536,1063,2422
-124.2,8,13,32,55,121,251,503,1074,2521
-124.1,3,21,27,62,76,274,507,1001,2505
-124,3,7,24,59,100,230,507,1035,2410
-123.9,3,6,25,53,117,250,553,1046,2466
-123.8,8,11,19,62,93,241,549,978,2486
-123.7,5,13,31,50,123,291,488,1031,2431
-123.6,8,11,34,57,85,264,525,1021,2489
-123.5,3,12,27,53,94,212,498,1019,2545
-123.4,5,12,26,51,96,251,541,1094,2567
-123.3,3,4,18,62,105,255,525,1031,2420
-123.2,10,7,30,59,105,235,479,983,2454
-123.1,5,4,23,50,113,257,523,1017,2443
-123,6,12,21,53,107,258,433,1026,2484
-122.9,7,7,34,46,123,242,455,1092,2538
-122.8,8,11,34,58,89,250,477,1022,2420
-122.7,6,13,25,67,100,273,501,1042,2503
-122.6,4,9,24,48,91,266,502,1041,2434
-122.5,7,8,32,42,105,246,517,1075,2463
-122.4,4,8,29,64,88,263,491,1013,2483
-122.3,2,12,31,58,105,240,529,1059,2436
-122.2,5,11,31,55,107,258,492,997,2425
-122.1,6,11,16,49,85,215,465,1057,2467
-122,2,4,24,41,108,243,500,1047,2467
-121.9,7,13,30,50,101,259,533,1050,2488
-121.8,5,10,22,44,106,243,507,1049,2449
-121.7,9,7,30,46,99,234,496,1027,2408
-121.6,3,7,25,50,120,237,509,1028,2398
-121.5,8,13,23,52,100,273,466,1039,2507
-121.4,1,5,30,58,118,272,525,986,2458
-121.3,3,8,21,39,95,253,506,1058,2480
-121.2,8,12,22,44,95,243,481,1034,2464
-121.1,6,3,33,38,107,253,507,1063,2406
-121,4,10,25,45,116,253,505,1102,2412
-120.9,3,14,23,53,93,260,492,1031,2496
-120.8,6,12,21,55,101,276,507,961,2509
-120.7,10,10,20,48,109,240,486,1083,2477
-120.6,5,6,28,49,100,246,480,1019,2447
-120.5,4,12,31,51,99,279,501,1107,2551
-120.4,10,11,35,56,119,271,513,1057,2462
-120.3,3,9,36,42,113,239,462,1010,2572
-120.2,9,13,18,60,97,253,485,1019,2496
-120.1,6,14,31,52,101,241,525,1096,2495
-120,5,8,31,51,120,261,486,1025,2442
-119.9,4,7,28,52,98,225,498,1063,2437
-119.8,4,11,28,46,112,259,487,1041,2430
-119.7,6,11,31,49,116,231,514,1045,2557
-119.6,8,9,26,54,89,237,500,1035,2487
-119.5,6,14,26,41,107,249,492,1035,2342
-119.4,6,11,22,57,102,280,522,1057,2463
-119.3,6,8,32,62,85,257,493,1042,2458
-119.2,6,7,25,44,109,282,478,1087,2475
-119.1,5,8,28,43,117,255,517,1062,2503
-119,8,9,27,52,111,259,530,1035,2546
-118.9,6,9,29,66,90,261,535,1026,2516
-118.8,6,21,24,46,100,238,520,1107,2473
-118.7,8,9,27,59,95,248,517,1000,2484
-118.6,7,15,27,54,102,249,507,1042,2489
-118.5,4,11,25,44,108,240,507,1049,2450
-118.4,12,11,19,56,99,262,540,1006,2433
-118.3,7,4,26,52,107,260,507,998,2517
-118.2,6,15,16,43,125,244,505,1081,2542
-118.1,4,5,24,41,92,250,502,1029,2500
-118,10,18,14,50,118,240,467,1026,2487
-117.9,2,14,28,35,111,293,518,1079,2437
-117.8,2,11,22,51,98,247,484,1093,2465
-117.7,7,15,35,55,99,267,519,1092,2458
-117.6,5,8,22,53,105,244,467,1039,2409
-117.5,4,7,27,49,95,274,498,1022,2499
-117.4,7,22,25,48,104,241,530,1037,2502
-117.3,7,13,23,37,105,273,510,1072,2498
-117.2,4,19,31,53,96,272,516,1028,2477
-117.1,8,6,22,46,105,226,544,1037,2422
-117,7,9,32,47,108,235,483,1050,2521
-116.9,5,6,24,48,118,234,539,1034,2428
-116.8,3,4,27,48,88,269,491,1045,2437
-116.7,10,7,30,43,105,273,503,1023,2533
-116.6,2,4,35,57,104,252,504,1033,2436
-116.5,6,10,30,40,101,274,497,1034,2561
-116.4,6,8,32,54,83,248,498,1078,2384
-116.3,7,9,39,47,96,253,498,1024,2440
-116.2,5,9,29,44,114,287,506,1032,2419
-116.1,8,7,24,52,86,263,541,1031,2401
-116,3,11,17,50,102,291,509,1028,2592
-115.9,6,8,12,53,105,251,455,1041,2442
-115.8,6,6,33,54,105,251,494,1008,2466
-115.7,5,9,28,59,106,255,479,1073,2456
-115.6,12,11,25,59,104,247,504,992,2534
-115.5,5,6,19,51,110,288,476,982,2424
-115.4,7,7,31,54,118,227,510,1067,2424
-115.3,7,15,38,52,101,291,488,1029,2493
-115.2,5,7,28,51,97,259,489,1004,2435
-115.1,5,8,36,46,109,278,494,1093,2480
-115,7,13,18,56,109,270,496,1018,2439
-114.9,10,7,28,64,90,263,481,1064,2516
-114.8,2,15,39,45,95,260,481,1087,2456
-114.7,5,9,15,51,103,249,497,1071,2407
-114.6,3,8,24,46,89,240,513,1072,2502
-114.5,2,13,22,43,105,281,465,1024,2458
-114.4,4,9,24,48,99,206,483,1078,2491
-114.3,5,12,43,50,101,253,512,1054,2543
-114.2,6,9,27,52,94,253,520,998,2550
-114.1,7,10,22,49,96,231,458,1046,2538
-114,7,11,23,58,112,257,502,1029,2516
-113.9,7,9,28,58,100,230,493,1019,2496
-113.8,5,10,32,37,87,235,497,1043,2393
-113.7,3,16,29,52,95,288,456,1018,2444
-113.6,5,8,22,53,105,258,508,991,2507
-113.5,5,4,30,55,112,234,526,979,2538
-113.4,5,8,32,36,119,255,484,1081,2483
-113.3,4,8,23,57,106,260,511,1010,2535
-113.2,3,10,31,47,91,237,538,1062,2479
-113.1,4,9,17,57,98,228,489,1086,2418
-113,3,10,24,56,106,235,504,1015,2454
-112.9,4,10,29,49,109,273,468,988,2400
-112.8,7,5,40,43,93,245,501,1058,2457
-112.7,5,13,27,56,110,264,495,1055,2472
-112.6,2,7,28,60,94,247,525,1059,2438
-112.5,8,8,28,51,127,251,510,1019,2541
-112.4,4,13,22,41,101,256,520,989,2445
-112.3,6,12,32,62,90,241,530,1022,2456
-112.2,1,6,26,46,111,252,509,1007,2352
-112.1,9,14,33,51,113,289,501,1014,2486
-112,11,8,23,48,114,281,500,1025,2529
-111.9,5,6,32,50,100,256,524,1070,2443
-111.8,3,11,29,52,103,250,496,995,2410
-111.7,6,11,22,47,101,307,459,971,2477
-111.6,5,10,19,42,107,255,509,1021,2493
-111.5,5,16,31,54,100,245,546,1012,2466
-111.4,1,13,37,48,86,246,530,1054,2417
-111.3,4,11,20,53,99,272,496,1010,2412
-111.2,2,9,22,40,91,267,483,1110,2400
-111.1,8,5,34,52,89,224,483,1045,2538
-111,6,13,26,54,99,241,494,1073,2464
-110.9,8,8,29,50,96,218,509,1036,2466
-110.8,11,11,20,50,93,260,495,1045,2450
-110.7,5,6,25,57,102,265,513,1032,2397
-110.6,2,12,20,41,102,238,444,1053,2480
-110.5,7,15,17,44,95,226,494,990,2398
-110.4,4,14,22,55,115,267,521,1029,2477
-110.3,3,11,21,49,92,276,491,1054,2468
-110.2,8,8,33,67,105,263,473,1024,2403
-110.1,7,7,26,62,90,263,498,999,2478
-110,6,8,28,59,86,262,546,1024,2413
-109.9,11,8,24,48,92,252,488,1071,2588
-109.8,8,13,32,41,109,254,509,1065,2470
-109.7,7,12,23,59,101,271,485,1069,2580
-109.6,8,9,36,41,87,236,496,1045,2501
-109.5,6,7,21,49,110,273,508,1027,2508
-109.4,8,8,27,52,110,220,513,1030,2424
-109.3,4,14,31,62,110,258,508,1023,2549
-109.2,5,7,20,57,101,231,511,1009,2426
-109.1,7,10,25,50,102,235,504,1060,2356
-109,4,10,27,43,116,263,499,1037,2458
-108.9,2,14,26,54,112,250,503,999,2366
-108.8,7,7,26,54,92,242,489,1024,2502
-108.7,9,15,29,42,92,245,470,1015,2464
-108.6,4,7,25,62,101,234,511,1050,2500
-108.5,9,8,38,52,91,222,507,1081,2497
-108.4,7,12,20,41,97,249,496,1045,2496
-108.3,7,7,30,54,84,267,542,1016,2449
-108.2,4,12,26,55,87,297,499,1029,2515
-108.1,4,14,20,45,89,227,507,1024,2556
-108,7,3,30,44,110,241,479,1009,2410
-107.9,2,11,22,55,101,240,505,1041,2509
-107.8,3,11,18,55,101,259,513,1119,2440
-107.7,6,6,27,42,96,236,496,1068,2449
-107.6,6,6,22,53,100,250,490,1084,2505
-107.5,2,12,33,59,86,228,480,1078,2489
-107.4,3,12,21,47,99,267,498,1069,2478
-107.3,7,9,29,40,98,262,460,1033,2492
-107.2,4,6,23,51,85,223,486,1081,2503
-107.1,6,7,27,36,96,275,485,1044,2408
-107,4,9,38,64,102,272,520,1006,2464
-106.9,3,7,20,44,100,225,487,1017,2452
-106.8,6,5,25,53,107,259,500,1019,2468
-106.7,6,12,26,51,111,239,494,1061,2504
-106.6,8,10,25,51,82,260,526,1054,2387
